index,Date,URL,Hit Sentence,Influencer,Country,Language,Reach,Engagement,AVE,Sentiment,Key Phrases,Input Name,Keywords,Twitter Authority,Tweet Id,Twitter Id,Twitter Client,Twitter Screen Name,User Profile Url,Twitter Bio,Twitter Followers,Twitter Following,Alternate Date Format,Time,State,City,Views,Likes,Replies,Retweets,Shares,Reactions,Threads,Is Verified,Parent URL
581,01-Jun-2023 01:04PM,http://twitter.com/Hozay_/statuses/1664317085789605888, @tiddiesonfiree: Guess they haven't banned getting books in schools ; YALL MY 5th GRADERS PLAYIN SPADES RN IN CLASS?!?,@Hozay_,United States,English,1615.0,5676,14.94,Neutral,"5th GRADERS,CLASS,SPADES RN,books in schools",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",6.0,"""1664317085789605888""","""138607270""",Twitter for Android,Dade-Rautha,http://www.twitter.com/Hozay_,"Film | Photography | Home Theater | DIY | Travel | MCFC-NYJ-NYK-UM | 🇵🇪 🇪🇸 | Orbis non Sufficit | Gracias a Diosito, y a José también |",1615.0,511.0,1-Jun-23,1:04 PM,Florida,Miami,362226.0,4047,44,1585.0,1585,4047,44,True, //twitter.com/tiddiesonfiree/statuses/1664309767748173829
620,19-Feb-2023 06:28AM,http://twitter.com/lindyli/statuses/1627268775127965699,Rupert Murdoch has turned on Trump But he’s now supporting a guy who banned AP African American studies Who wages war against Disney over gay people Who bans books and tried to legalize running over protestors Who arrests Black voters for no reason His name is Ron DeSantis,@lindyli,United States,English,300970.0,5443,2783.97,Negative,"AP African American studies,Black voters,books,name,reason",(book OR books) NEAR (ban OR banned OR banning OR ban,"bans,books",10.0,"""1627268775127965699""","""270132611""",Twitter for iPhone,Lindy Li,http://www.twitter.com/lindyli,political commentator. @joebiden delegate 🇺🇸. @princeton alumni class president. vegan. runner 🏃🏻‍♀️ instagram: lindy_li,300970.0,199.0,19-Feb-23,6:28 AM,Pennsylvania,Philadelphia,58441.0,3988,134,1282.0,1321,3988,134,False,
625,10-Apr-2023 08:35PM,http://twitter.com/TheTNHoller/statuses/1645586365902622720," @SawyerHackett: PSA: If you’re banning books and even entire libraries, there’s a good chance you’re not the good guys in the story. 📚 😳 ; Wow. Two weeks ago a judge ordered the public library in Llano County, TX to return books banned by conservative activists. Now, this week county officials will meet to discuss eliminating the library entirely. More from @serrano_alej:   /kW8l2sodzJ   /uUlXgyEUrX",@TheTNHoller,United States,English,171670.0,5480,1587.95,Negative,"TX to return,books,conservative activists,even entire libraries,judge,public library,story",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books,banned",10.0,"""1645586365902622720""","""1088862056705593344""",Twitter for iPhone,The Tennessee Holler,http://www.twitter.com/TheTNHoller,ALWAYS YELL THE TRUTH. Lifting up voices and shining a light on injustices in Tennessee. (DM with story tips!) CASH APP $TNHoller or CHIP IN at the link👇🏽,171670.0,124784.0,10-Apr-23,8:35 PM,Tennessee,Tennessee Ridge,216253.0,4148,98,1209.0,1234,4148,98,False, //twitter.com/SawyerHackett/statuses/1645554493193428997
668,24-Nov-2023 12:14PM,http://twitter.com/FordJohnathan5/statuses/1728099761423577344,"#BREAKINGNEWS Democrats who swept Moms For Liberty off school board fight superintendent’s $700,000 exit deal. This after Moms For Liberty backed candidates lost. A Pennsylvania school board that banned books, Pride flags and transgender athletes slipped a last-minute item into…",@FordJohnathan5,United States,English,90289.0,6092,835.17,Negative,"candidates,exit deal,last-minute item",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",10.0,"""1728099761423577344""","""821901681231298560""",Twitter for Android,Ford News,http://www.twitter.com/FordJohnathan5,Want to support Ford News. Do it here!  //ko-fi.com/johnathanford,90289.0,25949.0,24-Nov-23,12:14 PM,Nebraska,Omaha,360681.0,4713,53,1231.0,1231,4808,53,True,
749,04-Jul-2023 01:11PM,http://twitter.com/GrimKim/statuses/1676277637289844753," @TPostMillennial: “We came to a very Black, queer, trans, antifascist place with a reputation for beating up Nazis, that explicitly told us not to bring our hateful anti-Black, anti-queer, anti-trans, book-banning fascist rhetoric into their city… and they were mean to us!!!” ; .@Moms4Liberty's @scarlett4kids on protestors outside Philadelphia event: ""What we have witnessed in Philadelphia over the past few days. This isn't protest. This is about bullying, intimidating and terrorizing us.""   /DaKnKWNpXt",@GrimKim,United States,English,129331.0,5278,1196.31,Negative,"book,city,event,fascist rhetoric,hateful anti-Black,reputation",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10.0,"""1676277637289844753""","""15814350""",Twitter for iPhone,Kim Kelly,http://www.twitter.com/GrimKim,Feral freelance journalist / Author of ‘FIGHT LIKE HELL: The Untold History of American Labor’/ Labor column @teenvogue + @fastcompany / kimkellywrites@gmail 🏴,129331.0,11788.0,4-Jul-23,1:11 PM,Pennsylvania,Philadelphia,200186.0,4573,52,642.0,653,4573,52,False, //twitter.com/TPostMillennial/statuses/1675882932211261441
884,08-Nov-2023 12:24AM,http://twitter.com/jennycohn1/statuses/1722122876596387953," @BucksCoBeacon: More great news! Democrats also swept the Pennridge (PA) school board races! This is huge. Moms for Liberty will be devastated :-) ; In #BucksCounty @PennridgeSD, whose school board has had a far-right Moms for Liberty, book banning super majority, @PennridgeDems sweep tonight's election & take the board back. This sweep, like the @CBSDSchools sweep, sends a message to keep MAGA/M4L politics out of Public Ed.   /yV7MOKHIZL",@jennycohn1,Unknown,English,230827.0,4423,2135.15,Positive,"board,book,maga/m4l politics,message,school board races,super majority,sweep,sweep tonight's election",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10.0,"""1722122876596387953""","""4541535439""",Twitter for iPhone,jennycohn@toad.social ✍🏻 📢,http://www.twitter.com/jennycohn1,I write about elections & Christian Nationalism 4 @buckscobeacon; Spoutible = @jennycohn; Mastodon = jennycohn@toad.social; Donate: http://ko-fi.com/jennycohn1,230827.0,14316.0,8-Nov-23,12:24 AM,,,87083.0,3424,54,927.0,927,3442,54,False, //twitter.com/BucksCoBeacon/statuses/1722120257840500867
887,05-Jul-2023 03:21PM,http://twitter.com/KevinMKruse/statuses/1676672710380867611," @HeartlandSignal: See, they don't want to ban *all* books. ; At Moms for Liberty's Philadelphia event, North Carolina Lt. Gov. Mark Robinson (R) says dictators like Hitler, Stalin and Mao are being taken out of context and promotes reading their writings. ""...It is time for us to get back and start reading some of those quotes.""   /TDXusaIUMZ",@KevinMKruse,United States,English,486213.0,4419,4497.47,Negative,"books,context,quotes,writings",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",10.0,"""1676672710380867611""","""3060489838""",Twitter Web App,Kevin M. Kruse,http://www.twitter.com/KevinMKruse,Historian: White Flight; One Nation Under God; Fault Lines; Voter Suppression; Myth America and more. CAMPAIGN TRAILS newsletter:  //bit.ly/43YVCWl,486213.0,2613.0,5-Jul-23,3:21 PM,New Jersey,Princeton,231131.0,3527,126,749.0,766,3527,126,False, //twitter.com/HeartlandSignal/statuses/1676612484570988547
912,08-Nov-2023 06:14AM,http://twitter.com/MaxKennerly/statuses/1722210881147453786,"If you want something to warm your heart, Central Bucks School District was the quintessential ""billionaire puts fascists on school board who deny COVID exists, harass LGBTQ teachers and students, and ban books."" They just lost their majority.   /gIhGC7hnlR",@MaxKennerly,United States,English,85392.0,4280,789.88,Negative,"ban books,billionaire,board,fascists on school,heart,lgbtq teachers and students,majority",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",10.0,"""1722210881147453786""","""16369805""",Twitter Web App,Max Kennerly,http://www.twitter.com/MaxKennerly,http://mstdn.social/@maxkennerly http://maxkennerly.bsky.social,85392.0,3518.0,8-Nov-23,6:14 AM,Pennsylvania,Philadelphia,85590.0,3492,22,732.0,732,3526,22,False,
1041,08-Nov-2023 12:13AM,http://twitter.com/BucksCoBeacon/statuses/1722120257840500867,"In #BucksCounty @PennridgeSD, whose school board has had a far-right Moms for Liberty, book banning super majority, @PennridgeDems sweep tonight's election & take the board back. This sweep, like the @CBSDSchools sweep, sends a message to keep MAGA/M4L politics out of Public Ed.   /yV7MOKHIZL",@BucksCoBeacon,United States,English,5130.0,3619,47.45,Negative,"book,maga/m4l politics,message,school board,super majority,sweep,sweep tonight's election",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",7.0,"""1722120257840500867""","""1438911160540147713""",Twitter Web App,BucksCountyBeacon,http://www.twitter.com/BucksCoBeacon,"Progressive news and more from Bucks County, PA.",5130.0,900.0,8-Nov-23,12:13 AM,Pennsylvania,Bristol,415774.0,2746,94,751.0,751,2774,94,False,
1065,30-May-2023 04:42PM,http://twitter.com/RandyRainbow/statuses/1663647199274598402,My book PLAYING WITH MYSELF is out in paperback today! Includes an all new intro by moi. Available wherever books are banned… I mean sold:   /9eqwAgs5oJ 📚💕   /3aH438WWBP,@RandyRainbow,United States,English,735744.0,3073,6805.63,Negative,"book,new intro",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned",10.0,"""1663647199274598402""","""7786612""",Twitter for iPhone,Randy Rainbow,http://www.twitter.com/RandyRainbow,"EMMY and GRAMMY Nominated Comedian, Actor, Singer, NYT Best Selling Author. Calm down, everything here is PARODY! CAA",735744.0,2685.0,30-May-23,4:42 PM,New York,New York City,110119.0,2549,85,416.0,439,2549,85,True,
1071,12-Nov-2023 01:41PM,http://twitter.com/SIfill_/statuses/1723773014951485770," @keithboykin: Yes. #LeaveNoPowerOnTheTable. ; A Republican-dominated school board in Bucks County, Pennsylvania made national headlines for banning books. Then last week, Democrats won all 5 seats and swept them out of power.   /uSQM9ZDDS3",@SIfill_,Unknown,English,446853.0,3497,4133.39,Negative,"books,national headlines,power,school board,seats",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1723773014951485770""","""1507338108""",Twitter for iPhone,Sherrilyn Ifill,http://www.twitter.com/SIfill_,"Civil Rights Atty, Law Professor, Fmr President & Director-Counsel of LDF (NAACP Legal Defense Fund). Tweets are my own. @ifilljustice@mastodon.social",446853.0,1601.0,12-Nov-23,1:41 PM,,,103230.0,3085,22,379.0,379,3096,22,False, //twitter.com/keithboykin/statuses/1723770969913807284
1072,23-Jun-2023 01:59PM,http://twitter.com/TonyHussein4/statuses/1672303408580009992,"Blue states are getting the job done, as red states are banning abortions, banning books, and making guns easier to buy. Interstate 95 (I-95) is back open in Philadelphia. Thank you, Pennsylvania Governor Josh Shapiro, President Biden, Secretary Buttigieg, and the union workers.   /sPjNJKdXby",@TonyHussein4,Unknown,English,60574.0,2606,560.31,Positive,"abortions,books,guns,union workers",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9.0,"""1672303408580009992""","""1270133776748855304""",Twitter Web App,Tony - Resistance,http://www.twitter.com/TonyHussein4,"#Resistance - Info about Democratic Pro-Choice Candidates, The Supreme Court, Women's Rights, Voting Rights, LGBTQ+ Rights, Justice, Nature and Climate Change.",60574.0,16977.0,23-Jun-23,1:59 PM,,,76867.0,1664,51,891.0,891,1664,51,False,
1112,25-May-2023 06:33AM,http://twitter.com/Taarv08/statuses/1661681889487335424," @BarryBleunNila2: Hey @Marriott , This is the group you are hosting in Philly this summer. With links to the Proud Boys, this Astro turf , PAC funded organization enjoys banning books, calling school board members “pedophiles” and threatening the same with statements like “we’re coming at you…   /f2K4mgdRB4 ; Is there a single person that is surprised by this? I mean when I read the complaint it kind of screamed highly uneducated, hateful af, white lady.   /SgAUPDWnEZ",@Taarv08,Unknown,English,14141.0,2421,130.8,Negative,"Astro turf,books,complaint,group,hateful af,kind,organization,pedophiles,school board members,single person,statements,summer,white lady",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",8.0,"""1661681889487335424""","""1643984195151368195""",Twitter for iPhone,🌊🌊🌊💙💙💙🌊🌊🌊🕺,http://www.twitter.com/Taarv08,💙 Vet with 🏳️‍🌈Kids. 23 YR USN SCPO (ret) GOP is a Nat Security threat filled with Nazis and Christian Fascists #DemVoice1☮️🇺🇦🌊 #BlueCrew #BlueWave2024,14141.0,5526.0,25-May-23,6:33 AM,,,65434.0,1339,111,971.0,971,1339,111,True, //twitter.com/BarryBleunNila2/statuses/1661655715843276810
1153,01-Feb-2023 08:24PM,http://twitter.com/AZ_Brittney/statuses/1620956164040318976,It’s Black History Month and Ron DeSantis wants to erase history in Florida by banning books and rejecting AP African American studies. This is NOT ok. Like ❤️ if you agree.,@AZ_Brittney,United States,English,150544.0,2904,1392.53,Negative,"AP African American studies,books",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1620956164040318976""","""1424033022""",Twitter for iPhone,💙Brittney💙,http://www.twitter.com/AZ_Brittney,Political Junkie and Commentator | Loves Connecting Dems |  //post.news/az_brittney |,150544.0,93100.0,1-Feb-23,8:24 PM,Arizona,Phoenix,,2077,528,299.0,299,2077,528,False,
1164,08-Nov-2023 06:06AM, //twitter.com/natsechobbyist/statuses/1722208867868975442," @BucksCoBeacon: DO NOT OVERLOOK THIS! This is a HUGE WIN and it's not the only place it happened. WE ARE TIRED OF EXTREMISTS USING OUR CHILDREN.   /mSyYS2oOCm ; In #BucksCounty @PennridgeSD, whose school board has had a far-right Moms for Liberty, book banning super majority, @PennridgeDems sweep tonight's election & take the board back. This sweep, like the @CBSDSchools sweep, sends a message to keep MAGA/M4L politics out of Public Ed.   /yV7MOKHIZL",@natsechobbyist,Unknown,English,444108.0,3231,4108.0,Positive,"book,children,extremists,huge win,maga/m4l politics,message,school board,super majority,sweep,sweep tonight's election",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10.0,"""1722208867868975442""","""1192160073897988096""",,Rachel Vindman 🌻, //twitter.com/natsechobbyist,"Co-host @theswppod Opinions are my own and not necessarily the views of my husband...but obviously if our views are different, mine are correct.",444108.0,3305.0,8-Nov-23,6:06 AM,,,61930.0,2750,28,446.0,446,2757,28,False, //twitter.com/BucksCoBeacon/statuses/1722120257840500867
1206,24-Mar-2023 11:27AM,http://twitter.com/JasonSCampbell/statuses/1639287944455266306,"Ben Shapiro: ""Not having books in school libraries is not the same thing as banning the books""   /ZirHhjGqfC",@JasonSCampbell,United States,English,47081.0,2710,435.5,Negative,"books,books in school,libraries",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9.0,"""1639287944455266306""","""325716763""",Twitter Web App,Jason Campbell,http://www.twitter.com/JasonSCampbell,Senior Researcher @mmfa (tweets are my own) | Recovering Philosopher | An “evil piece of garbage” - Ben Shapiro,47081.0,1217.0,24-Mar-23,11:27 AM,"Washington, D.C.","Washington, D.C.",604678.0,1710,634,154.0,366,1710,634,True,
1229,08-Nov-2023 05:57PM,http://twitter.com/Taniel/statuses/1722387807837077657,"In many cases yesterday, Moms for Liberty and their conservative allies were trying to take over local school boards -- and often failed. But in Pennsylvania's Bucks County, they already had the power (and used it to ban books & target LGBT kids)... and were ousted yesterday.",@Taniel,Unknown,English,129598.0,3015,1198.78,Negative,"books & target lgbt kids,conservative allies,local school boards,power,yesterday",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",10.0,"""1722387807837077657""","""15537302""",Twitter Web App,Taniel,http://www.twitter.com/Taniel,Daniel Nichanian. Editor-in-chief and founder of @BoltsMag. (Follow us!) And here's everywhere else you can find me:  //linktr.ee/daniel.nichanian,129598.0,806.0,8-Nov-23,5:57 PM,,,97059.0,2501,22,492.0,492,2501,22,False,
1259,08-Nov-2023 10:50AM, //twitter.com/MuellerSheWrote/statuses/1722280541314322547," @BucksCoBeacon: I love Bucks County!!   /k4cv0BPjVB ; In #BucksCounty @PennridgeSD, whose school board has had a far-right Moms for Liberty, book banning super majority, @PennridgeDems sweep tonight's election & take the board back. This sweep, like the @CBSDSchools sweep, sends a message to keep MAGA/M4L politics out of Public Ed.   /yV7MOKHIZL",@muellershewrote,United States,English,739826.0,2932,6843.39,Positive,"book,maga/m4l politics,message,school board,super majority,sweep,sweep tonight's election",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10.0,"""1722280541314322547""","""926164634570067968""",,"Mueller, She Wrote", //twitter.com/MuellerSheWrote,FOLLOW ME ON POST:   /zAaaooO31j AND THREADS:   /hDci375oDX,739826.0,13914.0,8-Nov-23,10:50 AM,California,San Diego,105021.0,2567,16,340.0,340,2576,16,False, //twitter.com/BucksCoBeacon/statuses/1722120257840500867
1302,18-Jan-2023 02:27PM,http://twitter.com/Victorshi2020/statuses/1615792916638871553,"Ron DeSantis also said that AP African-American Studies ""lacks educational value."" First it was banning books, then it was limiting LGBTQ+ expression, and now it's this. Gen Z will not tolerate Ron DeSantis's effort to control our education and freedom.",@Victorshi2020,United States,English,126566.0,2332,1170.74,Negative,"DeSantis's effort,books,educational value,expression,freedom",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1615792916638871553""","""1084468387491790848""",Twitter Web App,Victor Shi,http://www.twitter.com/Victorshi2020,Youngest Biden Delegate. Host #OntheMove & @iGenPolitics_. Strategy @VotersTomorrow. Writer @ResoluteSquare. Gen Z-er. Fmr @WhiteHouse (ONDCP) @JoeBiden @DNC,126566.0,486.0,18-Jan-23,2:27 PM,California,Los Angeles,,1756,75,,501,1756,75,False,http://twitter.com/Victorshi2020/statuses/1615792230752743425
1393,30-Jun-2023 06:44PM,http://twitter.com/WUTangKids/statuses/1674911792357597185, @TheKeystone: Freaking love Philly ; Banned Book Giveaway getting set up outside the Moms for Liberty conference in Philadelphia   /S1MJBAubii,@WUTangKids,United States,English,196581.0,2396,1818.37,Negative,"Freaking love Philly,Moms for Liberty conference",(book OR books) NEAR (ban OR banned OR banning OR ban,"Banned,Book",10.0,"""1674911792357597185""","""1359581713198960647""",Twitter for iPhone,Wu Tang is for the Children,http://www.twitter.com/WUTangKids,"Politics, Sports, Music",196581.0,1375.0,30-Jun-23,6:44 PM,New York,Manhattan,67344.0,2141,14,238.0,241,2141,14,False, //twitter.com/TheKeystone/statuses/1674450096618971137
1490,07-Jun-2023 09:33PM,http://twitter.com/dinachka82/statuses/1666619419643072512,"In 2021, 2 Moms For Liberty were elected to the Central Bucks School Board. They banned books, removed Pride flags and other symbols of support, censored teachers, and hurt our LGBTQ kids. They are chaos and destruction. 🧵",@dinachka82,United States,English,6506.0,2033,60.18,Negative,"LGBTQ kids,Pride flags,books,chaos and destruction,support,teachers",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",7.0,"""1666619419643072512""","""563248428""",Twitter for iPhone,Diana Leygerman,http://www.twitter.com/dinachka82,teacher. writer. mom. Fighting extremism in Central Bucks. Student rights advocate. Views are my own. #SaveCBSD,6506.0,3464.0,7-Jun-23,9:33 PM,Pennsylvania,Bristol,55104.0,1589,23,408.0,421,1589,23,True,
