index,Date,URL,Hit Sentence,Influencer,Country,Language,Reach,Engagement,AVE,Sentiment,Key Phrases,Input Name,Keywords,Twitter Authority,Tweet Id,Twitter Id,Twitter Client,Twitter Screen Name,User Profile Url,Twitter Bio,Twitter Followers,Twitter Following,Alternate Date Format,Time,State,City,Views,Likes,Replies,Retweets,Shares,Reactions,Threads,Is Verified,Parent URL
1181,02-Jun-2023 10:06AM,http://twitter.com/TheTNHoller/statuses/1664634542777417731,"UTAH: “The Bible is banned in these Utah elementary and middle schools now for ‘vulgarity or violence’” Frustrated with all the book banning, a parent challenged the Bible. Censorship is a slippery slope.   /ATTxmdXxln",@TheTNHoller,United States,English,185999.0,2695,1720.49,Negative,"book,middle schools,parent,slippery slope,vulgarity or violence",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10.0,"""1664634542777417731""","""1088862056705593344""",Twitter for iPhone,The Tennessee Holler,http://www.twitter.com/TheTNHoller,ALWAYS YELL THE TRUTH. Lifting up voices and shining a light on injustices in Tennessee. (DM with story tips!) CASH APP $TNHoller or CHIP IN at the link👇🏽,185999.0,126955.0,2-Jun-23,10:06 AM,Tennessee,Tennessee Ridge,106761.0,2148,92,455.0,455,2148,92,True,
1263,27-Mar-2023 03:22PM,http://twitter.com/AmoneyResists/statuses/1640434079140028416,.@GOP: Stop pretending you’re protecting children by banning books (you aren’t) and join us in BANNING ASSAULT WEAPONS and implement universal background checks to finally put an end to this epidemic of gun violence. You have traumatized an entire generation of Americans. Enough.,@AmoneyResists,United States,English,197813.0,2308,1829.77,Negative,"ASSAULT WEAPONS,books,children,entire generation,gun violence,universal background",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1640434079140028416""","""739844197935644672""",Twitter for iPhone,Andrew Wortman,http://www.twitter.com/AmoneyResists,HE/HIM. Democratic Activist. Gay AF. Dems are pro-U.S. @GOP despises America & democracy. 51-49 DEM SENATE MAJORITY #BlackLivesMatter #ExpandTheCourt #FuckElon,197813.0,97514.0,27-Mar-23,3:22 PM,Rhode Island,Warwick,14537.0,1668,24,604.0,616,1668,24,False,
1310,02-Jun-2023 11:01PM,http://twitter.com/QasimRashid/statuses/1664829627615903744,"Utah GOP passed a law in 2022 to ban books containing “pornographic or indecent” content from Utah schools, libraries,& classrooms A parent asked the Bible be removed per GOP definition of vulgarity—the committee approved In short—GOP cancelled the Bible   /tUhdLC2uPI",@QasimRashid,United States,English,353553.0,2323,3270.37,Negative,"GOP definition,books,classrooms,committee,libraries,parent,schools",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",10.0,"""1664829627615903744""","""85583894""",Twitter for iPhone,"Qasim Rashid, Esq.",http://www.twitter.com/QasimRashid,Human Rights Lawyer • Author • Dad Jokes • Host of The Qasim Rashid Show on Sirius XM Channel 126 Sundays @ 10am EST,353553.0,347.0,2-Jun-23,11:01 PM,Illinois,Naperville,93377.0,1774,70,479.0,479,1774,70,True,
1450,24-Mar-2023 12:50PM, //twitter.com/wyonaf/statuses/1639308637901406218,Book banning in schools continues. A Utah parent wants the Bible banned in schools due to its pornographic content. Thoughts?,@wyonaf,United States,English,52668.0,2267,487.18,Negative,"pornographic content,schools",(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,banning",9.0,"""1639308637901406218""","""335295766""",Twitter for iPhone,"Wyona M Freysteinson, PhD, MN, RN, FAAN (she/her)", //twitter.com/wyonaf,"Nursing Professor: Wise Grandmother & now an Activist for Gun Control, Health for All, and Common Sense! No DMs.",52668.0,31665.0,24-Mar-23,12:50 PM,Texas,Houston,39262.0,1348,665,207.0,254,1348,665,False,
1462,29-Jul-2023 07:42PM,http://twitter.com/TheTNHoller/statuses/1685435733090390016,"🗣️🔥📚 WATCH: “Book bans have never been the answer — if you truly care about protecting children, how could you take this away?” This powerful speech from a SUMNER COUNTY high schooler helped convince the board to keep @StephenChbosky’s “Perks Of Being A Wallflower” (6-4)   /L7ccadq7nD",@TheTNHoller,United States,English,187662.0,2500,1735.87,Positive,"SUMNER COUNTY high schooler,answer,board,children,powerful speech",(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,bans",10.0,"""1685435733090390016""","""1088862056705593344""",Twitter for iPhone,The Tennessee Holler,http://www.twitter.com/TheTNHoller,ALWAYS YELL THE TRUTH. Lifting up voices and shining a light on injustices in Tennessee. (DM with story tips!) CASH APP $TNHoller or CHIP IN at the link👇🏽,187662.0,126917.0,29-Jul-23,7:42 PM,Tennessee,Tennessee Ridge,141327.0,1775,43,637.0,637,1820,43,True,
1466,01-Jun-2023 11:48PM,http://twitter.com/NeolithicSheep/statuses/1664479068572508160," @KSLcom: Happy Pride, the replies to this are hilarious. Fuck around and set up laws so that one person can get a book banned, find out what happens when the other side stops playing along. ; The Bible has been removed from all elementary and middle school libraries throughout the Davis School District after someone challenged its contents.   /LWaTA0aH7a",@NeolithicSheep,Unknown,English,38086.0,2240,352.3,Negative,"Happy Pride,book,contents,middle school libraries,replies,up laws",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banned",9.0,"""1664479068572508160""","""81478236""",Twitter for Android,Shepherd,http://www.twitter.com/NeolithicSheep,"'Swear to god, you are like if the Foxfire books were set in hell.' - @UrsulaV Sort of famous in the eyes of the law. Trans. He/him I canceled Thoreau.",38086.0,409.0,1-Jun-23,11:48 PM,,,39286.0,1977,8,255.0,255,1977,8,True, //twitter.com/KSLcom/statuses/1664383568989102080
1549,30-Jan-2023 03:32PM,http://twitter.com/TonyHussein4/statuses/1620157924114063361,"JUST ANNOUNCED: Ron DeSantis’ Florida banned books, restricted abortions, and soon, you will be allowed to conceal carry guns without a permit. When Republican led Red States allow citizens to carry firearms without a permit, gun crime always goes up!   /WSmFcl79dB",@TonyHussein4,Unknown,English,47054.0,1698,435.25,Negative,"books,citizens to carry,gun crime,permit,restricted abortions",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",9.0,"""1620157924114063361""","""1270133776748855304""",Twitter Web App,Tony - Breaking News,http://www.twitter.com/TonyHussein4,"#Resistance - Info about Democratic Pro-Choice Candidates, The Supreme Court, Women's Rights, Voting Rights, LGBTQ+ Rights, Justice, Nature and Climate Change.",47054.0,16882.0,30-Jan-23,3:32 PM,,,,940,92,,666,940,92,False,
1724,02-Jun-2023 12:42PM,http://twitter.com/realTuckFrumper/statuses/1664673784841015296,GOP Book Bans Backfire As Utah Schools Removing The Bible From Shelves   /aEtMXVmcg3,@realTuckFrumper,United States,English,259986.0,1707,2404.87,Neutral,,(book OR books) NEAR (ban OR banned OR banning OR ban,"Book,Bans",10.0,"""1664673784841015296""","""55060090""",dlvr.it,#TuckFrump,http://www.twitter.com/realTuckFrumper,@hillreporter @RawStory @AlterNet @politicalflares @politicususa @DemCastUSA @teampelosi @Bipartisanism @PolitiZoom @OccupyDemocrats & more! I say bad things!,259986.0,132862.0,2-Jun-23,12:42 PM,Kansas,Protection,19809.0,1304,35,346.0,368,1304,35,True,
1830,19-Jun-2023 10:55PM,http://twitter.com/TheTNHoller/statuses/1670988641550622721,"⚡️ 📚 TONIGHT IN WILLIAMSON COUNTY: 2 book ban attempts were DEFEATED 🎉, with most @WCSedu members voting to KEEP them on the shelves in opposition to the Moms (Against) Liberty-backed members. (H/T @WilliamsonStrg)   /MmOKX3VCSP",@TheTNHoller,United States,English,186880.0,1600,1728.64,Negative,"TONIGHT,backed members,book ban attempts",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",10.0,"""1670988641550622721""","""1088862056705593344""",Twitter for iPhone,The Tennessee Holler,http://www.twitter.com/TheTNHoller,ALWAYS YELL THE TRUTH. Lifting up voices and shining a light on injustices in Tennessee. (DM with story tips!) CASH APP $TNHoller or CHIP IN at the link👇🏽,186880.0,127559.0,19-Jun-23,10:55 PM,Tennessee,Tennessee Ridge,79477.0,1269,24,307.0,307,1269,24,True,
1843,01-Jun-2023 07:42PM,http://twitter.com/tedlieu/statuses/1664417051916783616, @KSLcom: Banning books in schools is stupid. And who is promoting this? MAGA extremists. ; The Bible has been removed from all elementary and middle school libraries throughout the Davis School District after someone challenged its contents.   /LWaTA0aH7a,@tedlieu,United States,English,1658341.0,1672,15339.65,Negative,"MAGA extremists,books in schools,contents,middle school libraries",(book OR books) NEAR (ban OR banned OR banning OR ban,"Banning,books",10.0,"""1664417051916783616""","""21059255""",Twitter for iPhone,Ted Lieu,http://www.twitter.com/tedlieu,"Husband of Betty, the love of my life. Father of two great kids. USAF veteran. Member of Congress. In that order. Also, empathy is good.",1658341.0,11401.0,1-Jun-23,7:42 PM,California,,73009.0,1306,146,220.0,220,1306,146,True, //twitter.com/KSLcom/statuses/1664383568989102080
2003,28-Jan-2023 03:09AM,http://twitter.com/ChrystalWRox/statuses/1619246356681625600,Conservatives: “I HATE THIS WOKE CANCEL CULTURE!” Also Conservatives: “Hmm I’m thinking I should ban all the books that makes me personally offended because it’s about marginalized people I don’t want to exist.”,@ChrystalWRox,United States,English,7933.0,1466,73.38,Negative,"CULTURE,WOKE,books",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",8.0,"""1619246356681625600""","""999925631231049729""",Twitter for iPhone,Chrystal Williams 🏳️‍🌈 🏳️‍⚧️,http://www.twitter.com/ChrystalWRox,Geeky Trans Girl. She/Her. Co-Host of Gals of Geekdom.Likes Video Games and Movies. Hates Bigotry. Lesbian. Age: 31. Writer. Follow me on Medium #BLM,7933.0,2064.0,28-Jan-23,3:09 AM,California,California City,,1199,13,,254,1199,13,False,
2041,24-Mar-2023 09:28PM,http://twitter.com/claireluvsbearz/statuses/1639439118923882502,"It's about time someone did this. If you’re going to ban books, the Bible has got to go. It’s filled with violence and sex.   /yPsJcqctBo A parent found that ""The Bible"" is full of stuff Utah's book-banning laws prohibit, and filed a formal complaint to have it removed",@claireluvsbearz,Unknown,English,43145.0,1376,399.09,Negative,"books,formal complaint,laws,parent,violence and sex",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books,book,banning",9.0,"""1639439118923882502""","""1680691602""",Twitter for iPhone,Claire Bear Resists,http://www.twitter.com/claireluvsbearz,"Animal lover, fascism fighter #VoteBlue #SavethePlanet #BLM #IStandWithUkraine #LGBTQIA #WokeAF #RUEarth #ResistanceUnited #wtpBlue #wtpEarth #DemsAct",43145.0,33926.0,24-Mar-23,9:28 PM,,,21470.0,1050,12,314.0,314,1050,12,False,
2043,19-Apr-2023 04:14PM, //twitter.com/ACLUTx/statuses/1648782226534932481,JUST NOW: The Texas House passed book-banning bill #HB900 that whitewashes history and erases LGBTQIA+ stories in our schools. This is part of an extreme campaign by state politicians to dictate what current and future generations of Texans can read and think.,@aclutx,United States,English,34958.0,1200,323.36,Negative,"bill,book,extreme campaign,future generations,schools,stories,whitewashes history",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",9.0,"""1648782226534932481""","""18648378""",Twitter Web App,ACLU of Texas, //twitter.com/ACLUTx,Make a difference and become a card-carrying ACLU member: http://aclutx.org/donate,34958.0,1760.0,19-Apr-23,4:14 PM,Texas,Texas City,52864.0,554,159,433.0,487,554,159,True,
2124,24-Mar-2023 04:01AM,http://twitter.com/StopGOPFox/statuses/1639175471844696064,"A parent in Utah is trolling the right's book ban-a-thon. She has filed ""a request to ban God’s most popular blog, the Bible, from schools"" for pornographic content like incest and bestiality. Think of the children. #FreshResists #VoteBIGblue #wtpBLUE   /x6IwuUfDFM",@StopGOPFox,United States,English,10653.0,1213,98.54,Negative,"book ban,children,incest and bestiality,pornographic content,request,right,schools,thon",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",7.0,"""1639175471844696064""","""846227459984973824""",Twitter Web App,Stop the GQP and Fox News,http://www.twitter.com/StopGOPFox,We fight crazy with snark & feels! 💙 🌈 🌊 #FauxNews #CancelFoxNews #FoxFiction #FoxNewsLies #GQPClownShow #KochNetwork Let us know if you'd like to help!,10653.0,11533.0,24-Mar-23,4:01 AM,Texas,Texas City,20237.0,780,40,357.0,393,780,40,False,
2268,23-Mar-2023 01:31PM,http://twitter.com/NancyLeeGrahn/statuses/1638956748152389632,You MUST watch this & share. This 100 yr young woman knows a thing or 2 about fascism and speaks the hard truth while testifying that banning books is what fascists do.   /tp4ozucylW,@NancyLeeGrahn,Unknown,English,190237.0,1178,1759.69,Negative,"books,fascism,hard truth,young woman",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1638956748152389632""","""27491578""",Twitter for iPhone,Nancy Lee Grahn,http://www.twitter.com/NancyLeeGrahn,"I'm @Kate_Grahn's mom. I also act on TV & as a citizen. The opinions here r my own absolving anyone else from getting blamed, dragged or yelled at. Ur welcome.",190237.0,1082.0,23-Mar-23,1:31 PM,,,43722.0,860,33,285.0,285,860,33,True,
2312,31-May-2023 11:51AM,http://twitter.com/JuddLegum/statuses/1663936322560487424," @FLFreedomRead: As DeSantis claims no books are banned in Florida, Florida schools continue to ban books ; Overnight Marion County Public Schools added a new book under “quarantine” (temporary ban): NOT QUITE NARWAL by Jessie Sima. It’s the 56th book awaiting review, and the 63rd to go on the list. This is not a hoax.   /jq3EALU8K4   /roteGnyYCm",@JuddLegum,United States,English,570982.0,1121,5281.58,Negative,"books,list,review,temporary ban",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned,ban",10.0,"""1663936322560487424""","""15464697""",TweetDeck,Judd Legum,http://www.twitter.com/JuddLegum,"I write Popular Information, an independent newsletter dedicated to accountability journalism. judd@popular.info | Signal/Text: 202-599-7124 | DMs open",570982.0,1341.0,31-May-23,11:51 AM,"Washington, D.C.","Washington, D.C.",51825.0,758,21,337.0,342,758,21,True, //twitter.com/FLFreedomRead/statuses/1663890358319607810
2329,06-Jun-2023 03:17PM,http://twitter.com/dpakman/statuses/1666162429099737088,"The anti-wokesters are in crisis. The Utah book ban backfired and led to the Bible being banned in some schools. The Tennessee anti-drag bill has been found unconstitutional, and now the Florida anti-trans bill has been blocked.",@dpakman,Unknown,English,256030.0,1284,2368.28,Negative,"anti-wokesters,crisis,schools,trans bill",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",10.0,"""1666162429099737088""","""21514744""",Twitter Web App,David Pakman,http://www.twitter.com/dpakman,Host of  //youtube.com/thedavidpakmanshow IG: http://instagram.com/david.pakman,256030.0,1209.0,6-Jun-23,3:17 PM,,,54086.0,1076,63,145.0,145,1076,63,True,
2346,12-Jun-2023 04:11PM,http://twitter.com/QasimRashid/statuses/1668350431272001558,"Under Democrats Illinois just became the first state to ban book bans. As a result kids have protected access to books. Under GOP Utah just passed a ban on ""vulgar & violent books."" As a result the Bible is now banned in its elementary & middle schools. Karma always keeps it 💯",@QasimRashid,United States,English,353768.0,1235,3272.35,Negative,"access to books,middle schools,result kids,violent books",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,book,bans",10.0,"""1668350431272001558""","""85583894""",Twitter Web App,"Qasim Rashid, Esq.",http://www.twitter.com/QasimRashid,Human Rights Lawyer • Author • Dad Jokes • Host of The Qasim Rashid Show on Sirius XM Channel 126 Sundays @ 10am EST,353768.0,348.0,12-Jun-23,4:11 PM,Illinois,Naperville,60845.0,1026,17,192.0,192,1026,17,False,
2377,22-Mar-2023 09:47AM,http://twitter.com/Stowydad/statuses/1638537803125383172,. @GovTimWalz installs a Little Free Library in his office and is starting it out with books banned or restricted in other places. Latest example of his plunge into the culture clashes playing out across the country.   /YxpSLC2xoq,@Stowydad,United States,English,21480.0,1208,198.69,Positive,"Latest example,Little Free Library,books,country,culture clashes,office",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned",9.0,"""1638537803125383172""","""16380351""",Twitter for iPhone,Brian Bakst,http://www.twitter.com/Stowydad,"""A top political reporter"" at @mprnews (according to legal filings), formerly @ap.",21480.0,1372.0,22-Mar-23,9:47 AM,Minnesota,Saint Paul,95289.0,959,55,145.0,194,959,55,False,
2388,20-May-2023 11:30PM,http://twitter.com/MSNBC/statuses/1660125935658582017,"Nearly 1,500 instances of book-banning were charted across the U.S. in the first half of the 2022-23 school year, a new report finds, with bans most prevalent in Texas, Florida, Missouri, Utah, and South Carolina. (via The ReidOut Blog)   /mWNzhHde5Z",@MSNBC,Unknown,English,5038776.0,1032,46608.68,Negative,"book,first half,instances,new report",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10.0,"""1660125935658582017""","""2836421""",trueanthem_1_9,MSNBC,http://www.twitter.com/MSNBC,"The place for in-depth analysis, political commentary and diverse perspectives. Home of @MSNBCDaily.",5038776.0,788.0,20-May-23,11:30 PM,,,293578.0,460,206,366.0,366,460,206,True,
2406,19-Jan-2023 12:53PM,http://twitter.com/TheTNHoller/statuses/1616131828112396289,🔥WATCH: “You ARE banning books if you vote to remove this. And telling yourselves you’re not — you’re lying to yourselves.” WILSON COUNTY’s school board voted 5-1-1 to KEEP “Perks of Being A Wallflower” in libraries after a spirited defense of it led by Carrie Pfeiffer. 👏🏽🗣️   /E3yZhQheJH,@TheTNHoller,United States,English,119365.0,1128,1104.13,Negative,"books,libraries,spirited defense",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9.0,"""1616131828112396289""","""1088862056705593344""",Twitter for iPhone,The Tennessee Holler,http://www.twitter.com/TheTNHoller,ALWAYS YELL THE TRUTH. Lifting up voices and shining a light on injustices in Tennessee. (DM with story tips!) CASH APP $TNHoller or CHIP IN at the link👇🏽,119365.0,119611.0,19-Jan-23,12:53 PM,Tennessee,Tennessee Ridge,64451.0,820,36,249.0,272,820,36,False,
2469,17-Jun-2023 11:29PM,http://twitter.com/TheTNHoller/statuses/1670272531025088513,"📚 WILLIAMSON COUNTY: Per @WilliamsonStrg the @WCSedu will be voting on banning books Monday night, because of Moms (Against) Liberty-linked board members. Emails to the board are encouraged:   /GrEOfqUXYp   /xuOzBwAaz5",@TheTNHoller,United States,English,186782.0,969,1727.73,Neutral,board members,(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1670272531025088513""","""1088862056705593344""",Twitter for iPhone,The Tennessee Holler,http://www.twitter.com/TheTNHoller,ALWAYS YELL THE TRUTH. Lifting up voices and shining a light on injustices in Tennessee. (DM with story tips!) CASH APP $TNHoller or CHIP IN at the link👇🏽,186782.0,127548.0,17-Jun-23,11:29 PM,Tennessee,Tennessee Ridge,38376.0,558,35,376.0,376,558,35,True,
