index,Date,URL,Hit Sentence,Influencer,Country,Language,Reach,Engagement,AVE,Sentiment,Key Phrases,Input Name,Keywords,Twitter Authority,Tweet Id,Twitter Id,Twitter Client,Twitter Screen Name,User Profile Url,Twitter Bio,Twitter Followers,Twitter Following,Alternate Date Format,Time,State,City,Views,Likes,Replies,Retweets,Shares,Reactions,Threads,Is Verified,Parent URL
275,08-Apr-2023 08:15AM,http://twitter.com/krassenstein/statuses/1644675387673157633,"Young Voters Please Remember: - The Tennessee Three - SCOTUS attack on woman's rights - The Texas Abortion Pill decision - Clarence Thomas' abuse of the Supreme Court - Gun Deaths - Banning of important Books - Banning of college classes regarding race - Voter suppression,…   /CWQqHoj4WB",@krassenstein,United States,English,671085.0,13878,6207.54,Negative,"SCOTUS attack,abuse,college classes,important Books,race - Voter suppression",(book OR books) NEAR (ban OR banned OR banning OR ban,"Banning,Books",10.0,"""1644675387673157633""","""133938408""",Twitter Web App,Brian Krassenstein,http://www.twitter.com/krassenstein,Independent Investigative Journalist - Fighting hate and tackling conspiracy theories - Newsletter: http://Krassenstein.news - Follow My Brother: @EdKrassen.,671085.0,527345.0,8-Apr-23,8:15 AM,Florida,Fort Myers,938849.0,9031,1897,2950.0,2950,9031,1897,True,
298,04-Mar-2023 11:49AM,http://twitter.com/Zooophagous/statuses/1632060805800755202,Piece against book bans. Might turn into a sticker. Text is a placeholder until I decide how I want to take it. WIP   /Ui8QGvJ88Y,@Zooophagous,Unknown,English,4749.0,14081,43.93,Neutral,"Piece against book,bans,placeholder",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",7.0,"""1632060805800755202""","""522821777""",Twitter for Android,October Seagrave,http://www.twitter.com/Zooophagous,"Tobi. 31 he/him artist, animal lover, oddity collector. commission me! http://Ko-fi.com/zooophagous 🐱 http://patreon.com/zooophagous 🦄",4749.0,1753.0,4-Mar-23,11:49 AM,,,221473.0,12198,62,1821.0,1821,12198,62,False,
319,22-Sep-2023 03:47PM,http://twitter.com/TonyHussein4/statuses/1705307965505319413,"Governor Maura Healey, a Democrat, announced that in blue state Massachusetts, breakfast and lunch will be free for every public school student. Republican-led red states like Texas and Florida, are defunding public schools, attacking teachers, banning books, and passing…   /nYAZiXKZiZ",@TonyHussein4,Unknown,English,69270.0,14843,640.75,Negative,"books,breakfast and lunch,public school student,teachers",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",9.0,"""1705307965505319413""","""1270133776748855304""",Twitter Web App,Tony - Resistance,http://www.twitter.com/TonyHussein4,"#Resistance - Info about Democratic Pro-Choice Candidates, The Supreme Court, Women's Rights, Voting Rights, LGBTQ+ Rights, Justice, Nature, and Dog Lover.",69270.0,19064.0,22-Sep-23,3:47 PM,,,286061.0,11873,42,2879.0,2879,11922,42,True,
352,15-Jun-2023 07:55PM,http://twitter.com/MsKerolynC/statuses/1669493890053812225,"Texas teachers are quitting en masse, citing recent school board decisions involving book bans, low pay, LGBTQ issues, and lack of support from parents. Students don't feel safe either.  /0b4z393Etv",@MsKerolynC,United States,English,13497.0,10110,124.85,Negative,"LGBTQ issues,book,lack of support from parents,low pay,recent school board decisions",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",8.0,"""1669493890053812225""","""2810639647""",Twitter Web App,Kerolyn Christine,http://www.twitter.com/MsKerolynC,8/12/17🏳️‍🌈Furious Defender of LGBTQ Rights & Equality🏳️‍🌈Health Care Advocate🌈Free Spirit Transgender Princess🌈🌊#TheResistance #BlueTsunami #ExpectUs🌊,13497.0,12598.0,15-Jun-23,7:55 PM,Minnesota,Minneapolis,170284.0,6434,589,3087.0,3087,6434,589,True,
366,14-Apr-2023 02:08PM,http://twitter.com/ThePlumLineGS/statuses/1646938541539094528,"This is a big deal: After threatening to close its libraries entirely, Llano County in Texas has backed down. Shining a national spotlight on these local reactionaries makes it harder for them to get away with book bans and other vile censorship schemes:   /8BQdkKJS0k",@ThePlumLineGS,Unknown,English,322649.0,10260,2984.5,Negative,"big deal,book,libraries,local reactionaries,national spotlight",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,bans",10.0,"""1646938541539094528""","""20508720""",TweetDeck,Greg Sargent,http://www.twitter.com/ThePlumLineGS,Columnist for Washington Post Opinions.,322649.0,3831.0,14-Apr-23,2:08 PM,,,1117917.0,7489,86,2685.0,2685,7489,86,True,
385,06-Jul-2023 04:21PM,http://twitter.com/Laurie_Garrett/statuses/1677050121689735170," @davidhth: ""Our schools are not your church."" ; Adrienne Martin finally had enough of extremists in her deep-red community trying to get books banned and to inject religion into her child’s school. Listen to her kick-ass speech before the Granbury Texas school board. It’s going viral for a reason. @MrsAMartini   /KkHY2PVZaz",@Laurie_Garrett,United States,English,246511.0,12360,2280.23,Negative,"books,child,extremists,kick-ass speech,reason,red community,religion,school",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned",10.0,"""1677050121689735170""","""299273962""",Twitter Web App,Laurie Garrett,http://www.twitter.com/Laurie_Garrett,"Former Sr Fellow @CFR_org. Recipient of Pulitzer Prize, Polk (2Xs) and Peabody Awards. Author: IHeard theSirensScream, TheComingPlague, Ebola & BetrayalofTrust.",246511.0,1852.0,6-Jul-23,4:21 PM,New York,New York City,448183.0,9440,554,2366.0,2366,9440,554,True, //twitter.com/davidhth/statuses/1676907269403942914
410,15-Sep-2023 11:49PM,http://twitter.com/mehdirhasan/statuses/1702892335766319516," @PENamerica: Hilarious. Two years ago, the right were up in arms over the alleged cancelling of Dr Seuss. It was a false story back then. Now they’re doing the actual cancelling of Dr Seuss. Can’t make this stuff up. #EveryAccusationisaConfession ; #Texas: Katy ISD just banned 14 more books, including a Dr. Seuss title, after putting $93,000-worth of books in storage",@mehdirhasan,United States,English,1346656.0,11397,12456.57,Negative,"alleged,arms,books,books in storage,false story,right,seuss title",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",10.0,"""1702892335766319516""","""130557513""",Twitter for iPhone,Mehdi Hasan,http://www.twitter.com/mehdirhasan,"Host, @mehdihasanshow on @MSNBC & NBC's @peacockTV. New York Times best-selling author. Order my new book: http://amzn.to/3ITUR9Y",1346656.0,3938.0,15-Sep-23,11:49 PM,"Washington, D.C.","Washington, D.C.",506921.0,8605,130,2662.0,2662,8605,130,True, //twitter.com/PENamerica/statuses/1702854120053313954
445,12-Jun-2023 02:25PM,http://twitter.com/ACLUTx/statuses/1668323665740730371,"BREAKING: Gov. Abbott signed #HB900 into law, which will ban books about LGBTQIA+, Black, and Brown experiences in public schools. Lawmakers have no right taking away the freedom of Texas students to read — just because they don’t believe certain people are worth reading about.",@ACLUTx,United States,English,35478.0,7880,328.17,Negative,"BREAKING,Brown experiences,public schools",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",9.0,"""1668323665740730371""","""18648378""",Twitter Web App,ACLU of Texas,http://www.twitter.com/ACLUTx,Make a difference and become a card-carrying ACLU member: http://aclutx.org/donate,35478.0,1762.0,12-Jun-23,2:25 PM,Texas,Texas City,370838.0,5155,463,2262.0,2262,5155,463,False,
453,24-Jan-2023 07:29AM,http://twitter.com/TheKenBarnett/statuses/1617862066228068354,Why are Ron DeSantis and Greg Abbott banning books?,@TheKenBarnett,United States,English,5302.0,8764,49.04,Neutral,books,(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",7.0,"""1617862066228068354""","""279355463""",Twitter for iPhone,Kenneth Barnett 🌊🗽🇺🇸,http://www.twitter.com/TheKenBarnett,Democrat. Just A Guy Who Cares About His Country. Fighting Against the GOP. Believer in Democracy. Follow 4 Good Trouble. TRUTH is golden. Facts Matter.,5302.0,2733.0,24-Jan-23,7:29 AM,Kentucky,,,5088,2357,1319.0,1319,5088,2357,False,
488,21-Dec-2022 09:10PM,http://twitter.com/jonfreadom/statuses/1605747574631194626,If the news that this TX library is getting privatized b/c ppl didn't like their pride month & banned books week displays is not outrageous enough-- read the part about a police officer at the circulation desk vetting books ppl could read... #SaveLibraries   /BPpWFgsfvp,@jonfreadom,United States,English,3313.0,6743,30.65,Negative,"TX library,books ppl,circulation desk,news,police officer",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",7.0,"""1605747574631194626""","""3088563219""",Twitter for Android,Jonathan Friedman 📚,http://www.twitter.com/jonfreadom,Director of Free Expression & Education Programs @PENAmerica | Fighting the official suppression of ideas. | TEDx:  //rb.gy/jlsjjc | #FreeTheBooks,3313.0,1413.0,21-Dec-22,9:10 PM,New York,New York City,452782.0,4250,105,2388.0,2388,4250,105,False,
490,13-Aug-2023 09:50AM,http://twitter.com/djrothkopf/statuses/1690722586718560257,"Just read three articles in a row, they happened to be in @TheDailyBeast, one about the raid on the Kansas newspaper, another about book banning in Texas, another about a militia leader, and by the end I was actually physically nauseous. America, our country is critically ill.",@djrothkopf,United States,English,296176.0,9191,2739.63,Negative,"articles,book,country,militia leader,raid",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10.0,"""1690722586718560257""","""402888514""",Twitter Web App,David Rothkopf,http://www.twitter.com/djrothkopf,"Proud father of J & L, lucky husband of C, CEO, The DSR Network, host, Deep State Radio; latest book-""American Resistance""; columnist, Daily Beast.",296176.0,7394.0,13-Aug-23,9:50 AM,Washington,,348755.0,6928,151,2112.0,2112,6928,151,True,
494,12-Apr-2023 06:39AM,http://twitter.com/JoyceWhiteVance/statuses/1646100760977981440,Just like public pools were closed in the south after desegregation was ordered: Texas county weighs closing local library after federal judge orders banned books returned to circulation   /NK2WqpFzUi,@JoyceWhiteVance,United States,English,1019534.0,6933,9430.69,Negative,"books,desegregation,federal judge orders,local library",(book OR books) NEAR (ban OR banned OR banning OR ban,"banned,books",10.0,"""1646100760977981440""","""548384458""",Twitter for iPhone,Joyce Alene,http://www.twitter.com/JoyceWhiteVance,@UALawSchool |@MSNBC & @NBCNews |Podcasts #SistersInLaw & Cafe Insider|Obama US Atty |25 year fed'l prosecutor |Wife & Mom of 4 |Knits a lot |Now on Substack,1019534.0,1889.0,12-Apr-23,6:39 AM,Alabama,,140864.0,4518,214,2201.0,2201,4518,214,True,
534,15-Feb-2023 07:53PM,http://twitter.com/fred_guttenberg/statuses/1626021985921687556,"While states like Texas and Florida continue the small minded moronic work of banning books, PEOPLE CONTINUE TO DIE OF GUN VIOLENCE.   /9erkBtmXdN",@fred_guttenberg,United States,English,520253.0,6434,4812.34,Negative,"books,small minded moronic work",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1626021985921687556""","""967027984426242053""",Twitter for Android,Fred Guttenberg,http://www.twitter.com/fred_guttenberg,My children are Jesse & Jaime. Jaime was murdered in the Parkland school shooting. My life is dedicated to saving lives fighting for gun safety in America.,520253.0,3275.0,15-Feb-23,7:53 PM,Florida,Parkland,189454.0,4655,212,1567.0,1567,4655,212,True,
538,29-Mar-2023 03:12PM,http://twitter.com/FPWellman/statuses/1641156408694456324, @RepMoskowitz: “Dead kids can’t read.” ; Do you think the parents of gun violence victims care about House Republicans’ hearings on DC public urination or banning books? Dead kids can’t read.   /xFJRCyt2TX,@FPWellman,United States,English,300155.0,6942,2776.43,Negative,"Dead kids,books,parents of gun violence victims,public urination",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1641156408694456324""","""42518865""",Twitter for iPhone,Fred Wellman,http://www.twitter.com/FPWellman,Democracy advocate. Army combat veteran. Host of @OnDemocracyPod. Senior advisor @voterstomorrow.,300155.0,5285.0,29-Mar-23,3:12 PM,Missouri,St. Louis,144091.0,5740,80,1122.0,1122,5740,80,True, //twitter.com/RepMoskowitz/statuses/1641141925536202764
555,31-Aug-2023 05:46PM, //twitter.com/ErinInTheMorn/statuses/1697365264554156221," @ACLUTx: A federal judge has just blocked Texas book ban law. Huge day of wins for trans people in court. These assaults on our freedom of speech and the attempts to erase the history and lives of trans people in the United States will not stand.   /h0rECAvq97 ; GOOD NEWS: Texas’ book ban #HB900 targeting LGBTQIA+ and BIPOC stories will NOT take effect Sept. 1. When students are denied access to books, they’re denied the opportunity to learn about themselves and the world around them. This is a major win for students’ futures.   /5cONDaGubj",@erininthemorn,United States,English,199042.0,7691,1841.14,Negative,"access to books,assaults,attempts,bipoc stories,book ban,court,federal judge,freedom,futures,good news,history and lives,opportunity,speech,students",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,ban",10.0,"""1697365264554156221""","""1115826452715511809""",,Erin Reed, //twitter.com/ErinInTheMorn,"Independent journalist, activist, content creator, mom, D&D DM. Tips:   /mkAPnaC2gz // Booking & content:   /nE9OKqX4eX // Venmo erin888",199042.0,1746.0,31-Aug-23,5:46 PM,Maryland,Maryland City,166196.0,6555,29,1107.0,1107,6555,29,False, //twitter.com/ACLUTx/statuses/1697361207642947908
593,12-Apr-2023 02:20AM,http://twitter.com/lindyli/statuses/1646035598254243840,Missouri Republicans have voted to DEFUND all libraries Florida Republicans have BANNED classic books like Anne Frank’s diary & The Handmaid’s Tale Texas Republicans are CLOSING some of its libraries They’re doing this to keep us dumb & uneducated Morons are easier to control,@lindyli,United States,English,317257.0,5599,2934.63,Negative,"Anne Frank’s diary,classic books,libraries,uneducated Morons",(book OR books) NEAR (ban OR banned OR banning OR ban,"BANNED,books",10.0,"""1646035598254243840""","""270132611""",Twitter for iPhone,Lindy Li,http://www.twitter.com/lindyli,political strategist. @joebiden delegate 🇺🇸. @princeton alumni class president. vegan. runner 🏃🏻‍♀️ instagram: lindy_li,317257.0,199.0,12-Apr-23,2:20 AM,Pennsylvania,Philadelphia,61117.0,3984,137,1478.0,1478,3984,137,False,
624,20-May-2023 11:49PM,http://twitter.com/tedlieu/statuses/1660130674677010432," @MSNBC: The party that supports banning books is the party that is on the wrong side of history. ; Nearly 1,500 instances of book-banning were charted across the U.S. in the first half of the 2022-23 school year, a new report finds, with bans most prevalent in Texas, Florida, Missouri, Utah, and South Carolina. (via The ReidOut Blog)   /mWNzhHde5Z",@tedlieu,United States,English,1659856.0,5897,15353.67,Negative,"book,first half,history,instances,new report,party,wrong side",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books,book",10.0,"""1660130674677010432""","""21059255""",Twitter for iPhone,Ted Lieu,http://www.twitter.com/tedlieu,"Husband of Betty, the love of my life. Father of two great kids. USAF veteran. Member of Congress. In that order. Also, empathy is good.",1659856.0,11370.0,20-May-23,11:49 PM,California,,247853.0,3924,1155,818.0,818,3924,1155,True, //twitter.com/MSNBC/statuses/1660125935658582017
625,10-Apr-2023 08:35PM,http://twitter.com/TheTNHoller/statuses/1645586365902622720," @SawyerHackett: PSA: If you’re banning books and even entire libraries, there’s a good chance you’re not the good guys in the story. 📚 😳 ; Wow. Two weeks ago a judge ordered the public library in Llano County, TX to return books banned by conservative activists. Now, this week county officials will meet to discuss eliminating the library entirely. More from @serrano_alej:   /kW8l2sodzJ   /uUlXgyEUrX",@TheTNHoller,United States,English,171670.0,5480,1587.95,Negative,"TX to return,books,conservative activists,even entire libraries,judge,public library,story",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books,banned",10.0,"""1645586365902622720""","""1088862056705593344""",Twitter for iPhone,The Tennessee Holler,http://www.twitter.com/TheTNHoller,ALWAYS YELL THE TRUTH. Lifting up voices and shining a light on injustices in Tennessee. (DM with story tips!) CASH APP $TNHoller or CHIP IN at the link👇🏽,171670.0,124784.0,10-Apr-23,8:35 PM,Tennessee,Tennessee Ridge,216253.0,4148,98,1209.0,1234,4148,98,False, //twitter.com/SawyerHackett/statuses/1645554493193428997
639,12-Apr-2023 12:01PM,http://twitter.com/tedlieu/statuses/1646181806163779584," @CNN: If you are on the side of banning books, and shutting down libraries, you are on the wrong side of history. #wednesdaywisdom ; A rural Texas county that was ordered by a federal judge to return banned books to its public library shelves is now considering shutting down its libraries entirely.   /YbhJI5cCBh",@tedlieu,United States,English,1657489.0,5590,15331.77,Negative,"books,down libraries,federal judge,history,wrong side",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books,banned",10.0,"""1646181806163779584""","""21059255""",Twitter for iPhone,Ted Lieu,http://www.twitter.com/tedlieu,"Husband of Betty, the love of my life. Father of two great kids. USAF veteran. Member of Congress. In that order. Also, empathy is good.",1657489.0,11242.0,12-Apr-23,12:01 PM,California,,158579.0,4199,566,825.0,825,4199,566,True, //twitter.com/CNN/statuses/1646098401002397697
667,19-Sep-2023 05:47PM,http://twitter.com/jamestalarico/statuses/1704251003141345722,"BREAKING: A Trump-appointed federal judge just blocked Texas Republicans’ book banning bill. He called it an “unconstitutional law” that “could lead to banning classic works of literature.” This is a big win — for our students, our librarians, and our freedoms. #txlege",@jamestalarico,Unknown,English,93335.0,6112,863.35,Positive,"bill,book,breaking,classic,federal judge,freedoms,librarians,literature,students,unconstitutional law",(book OR books) NEAR (ban OR banned OR banning OR ban,"book,banning",10.0,"""1704251003141345722""","""77098233""",Twitter for iPhone,James Talarico,http://www.twitter.com/jamestalarico,"Texas State Representative, former middle school teacher, proud progressive, and eighth generation Texan. 1 John 4:8 #PeopleOverPolitics",93335.0,6118.0,19-Sep-23,5:47 PM,,,108435.0,4759,87,1247.0,1247,4778,87,False,
670,22-May-2023 08:44PM,http://twitter.com/LqLana/statuses/1660808930295939076,Ted Cruz dared to say Dr. Martin Luther King would be ashamed of the NAACP’s travel advisory. More proof that Republicans are vile racists. They ban his books but invoke his name and quote him any chance they get. News Flash - invoking Dr. King does not diminish your racism.…,@LqLana,United States,English,41655.0,5127,385.31,Negative,"books,name,travel advisory,vile racists",(book OR books) NEAR (ban OR banned OR banning OR ban,"ban,books",9.0,"""1660808930295939076""","""1514803698""",Twitter for iPhone,LanaQuest aka RosaSparks,http://www.twitter.com/LqLana,Host of YouTube’s The Quest Show - highlighting Dem candidates & news that matters #TheQuestShow Blogger for http://FreshActionNow.Com #FreshResists,41655.0,36005.0,22-May-23,8:44 PM,,,84687.0,4104,75,948.0,948,4104,75,True,
677,30-Apr-2023 11:00AM, //twitter.com/JoJoFromJerz/statuses/1652689499418157059,The state of Texas leads the nation in the number of guns owned and the number of books banned. This is not a coincidence.,@jojofromjerz,United States,English,856945.0,5372,7926.74,Negative,"nation,number of guns",(book OR books) NEAR (ban OR banned OR banning OR ban,"books,banned",10.0,"""1652689499418157059""","""818893114979061761""",Twitter for iPhone,Jo 🌻, //twitter.com/JoJoFromJerz,mom. jersey. dem. news junkie. Lebanese. hothead. geek. Blocked by Chachi.  //linktr.ee/jojofromjerz.  //ko-fi.com/jojofromjerz,856945.0,4997.0,30-Apr-23,11:00 AM,New Jersey,,99933.0,4077,677,580.0,618,4077,677,False,
702,29-Apr-2023 12:11PM,http://twitter.com/JoJoFromJerz/statuses/1652344922421305344,Republicans in Texas are banning books & abortions but they’ll never do a goddamn thing about the guns.,@JoJoFromJerz,United States,English,856246.0,5130,7920.28,Negative,"books & abortions,guns",(book OR books) NEAR (ban OR banned OR banning OR ban,"banning,books",10.0,"""1652344922421305344""","""818893114979061761""",Twitter for iPhone,Jo 🌻,http://www.twitter.com/JoJoFromJerz,mom. jersey. dem. news junkie. Lebanese. hothead. geek. Blocked by Chachi.  //linktr.ee/jojofromjerz.  //ko-fi.com/jojofromjerz,856246.0,4995.0,29-Apr-23,12:11 PM,New Jersey,,104368.0,3721,820,548.0,589,3721,820,False,
